action,event_pk,rn,date,work_area,organization,project,survey,sampling_bout,site_id,source,project_specific_id,hakai_id,line_out_depth,pressure_transducer_depth,collected,preserved,analyzed,acidified,volume,lab_technician,filter_portion,pre_weight_mg,post_weight_mg,filter_size_mm,filter_type,extraction_duration,extraction_method,initial_extraction_volume,volume_filtered_ml,final_extraction_volume,tac_peak,_19_but,_19_hex,alpha_carotene,alloxanthin,antheraxanthin,beta_carotene,c2mgdg,chl_a,chl_b,chl_c1,chl_c1_c2,chl_c2,chl_c3,chl_ide_a,chla_allomer,chla_prime,diadinoxanthin,diatoxanthin,dv_chl_a,fuco,gyroxanthin_diester,lutein,me_chlide,mgdvp,neoxanthin,peri,phbide,phphyt,prasinoxanthin,violaxanthin,zeaxanthin,total_chl_a,all_chl_a,all_chl_a_flag,analyzing_lab,row_flag,quality_level,comments,quality_log
,614,1,2015-04-06,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1;QOMA,1,QU39,M,,QX10,0,,2015-04-06T15:44:21.000Z,2015-04-06T20:45:38.000Z,2018-01-24T08:00:00.000Z,,1000,Leo;Rebecca;Other,1,,,,,24 hr,soak+sonic,5,1000,5.417011061674551,246422,0.03320065869587896,0.05324738632972619,,0.04053942981265393,,0.025836960702156964,0.0360829454705106,1.9641196966431609,0,0,,0.1991211719134105,0.14972177017360075,0,,,0.11007515465955886,0.0332007526321845,0,1.0509877694829026,,0,0,0.021286874853134727,0,0,0,0,0,0,0,1.9641196966431609,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,614,1,2015-04-06,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1;QOMA,1,QU39,M,,QX11,5,,2015-04-06T15:44:21.000Z,2015-04-06T20:45:38.000Z,2018-05-28T07:00:00.000Z,,1000,Katie;Other,1,,,,,,,,1000,,,0.01547954090066181,0.024286442026246247,0.025428578256609272,0.024695310438587886,6.0928774859409744e-18,0.03452168367786848,,0.8013349214767918,0.01807579397017307,,0.1375522154929256,,0.11731455553824878,0,0.028144936947523923,0.050372173779635286,0.04884280146013896,0.019099882152845592,,0.5480375707611427,0,0,,,0.0006487218888159903,0.018579510396349565,,,0,0.008512159415195956,0.0035177894247538583,1.0792317667632854,1.1577488774904445,AV,USC,Results,Technicianmr,,1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Checked by KP3: Ctd only dropped to 165m
,614,1,2015-04-06,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1;QOMA,1,QU39,M,,QX9,10,,2015-04-06T15:44:21.000Z,2015-04-06T20:45:38.000Z,,,1000,Leo;Rebecca;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,614,1,2015-04-06,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1;QOMA,1,QU39,M,,QX8,30,,2015-04-06T15:44:21.000Z,2015-04-06T20:45:38.000Z,,,965,Leo;Rebecca;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,762,1,2015-04-14,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX12,0,,2015-04-14T15:33:48.000Z,2015-04-14T16:15:19.000Z,2018-01-24T08:00:00.000Z,,1000,Kate;Katie;Other,1,,,,,24 hr,soak+sonic,10,1000,10.680102284054955,246422,0,0,,0.11499684990861248,,0.13161840870098168,0,4.690277840419485,0.07002252512180894,0.45715793052361814,,1.2399603464686748,0.12328064257427047,1.6304729399893239,,,0.17981666828473777,0.0811756937769185,0,3.130053546923119,,0,1.0039097737468166,0.1497975278603743,0,0,2.42078991303911,0,0,0,0,7.324660554155625,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,762,1,2015-04-14,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX18,5,,2015-04-14T15:33:48.000Z,2015-04-14T16:15:19.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Katie;Other,1,,,,,,,,1000,,,0,0.018822059643572423,0.015444124353120302,0.02433674299971881,6.7352498482015495e-18,0.09699274543200032,,1.503577123463102,0.011264640789478439,,0.4735969538395621,,0,0.3856587194971255,0.07070418794059687,0.05919156981948014,0.0452469554861526,0.01326898707009173,,0.8389435797202476,0,0,,,0.008885337589644214,0.05425045971457977,,,0,0.025272666965021784,0.0031283874333095803,1.8892358429602274,2.0191316007203044,SVD,USC,Results,Technicianmr,,1: Checked by KP2: HPLC much lower than chlorophyll and CTD fluorometer - not showing bloom conditions when bloom occuring.3: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,762,1,2015-04-14,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX16,10,,2015-04-14T15:33:48.000Z,2015-04-14T16:15:19.000Z,,,1000,Kate;Katie;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,762,1,2015-04-14,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX13,30,,2015-04-14T15:33:48.000Z,2015-04-14T16:15:19.000Z,,,1000,Kate;Katie;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,890,1,2015-04-22,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA;QOMA1,1,QU39,M,,QX76,0,,2015-04-22T15:24:33.000Z,2015-04-22T18:10:52.000Z,2018-01-24T08:00:00.000Z,,1000,Kate;Katie,1,,,,,24 hr,soak+sonic,5,1000,5.674004144600506,246422,0,0,,0.0615501334461317,,0.0763261373515925,0,8.03282126405109,0,0.40536597913730255,,0.9532759765363127,0.06591835528939519,0.1297431520962791,,,0.2883177470183797,0.05619805616074101,0,4.019676286854028,,0,0.1448090787063449,0.07526677126678509,0,0,0,0,0,0,0,8.307373494853715,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,890,1,2015-04-22,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA;QOMA1,1,QU39,M,,QX75,5,,2015-04-22T15:24:33.000Z,2015-04-22T18:10:52.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Katie,1,,,,,,,,1000,,,0.0447419215957963,0,0.035356995076289754,0.03979131527948036,7.312804667674743e-18,0.19759294409446534,,4.009848890587818,0.04477303991530716,,1.1760376430498498,,0,0.5937505843529757,0.5445135744277175,0.14471280856931887,0.1456267719521281,0.015231234925629701,,2.3623595839933165,0,0,,,0.005273079265089759,0,,,0.009043139014818338,0.03025895514179037,0.011420088022101605,4.603599474940793,5.29282585793783,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,890,1,2015-04-22,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA;QOMA1,1,QU39,M,,QX77,10,,2015-04-22T15:24:33.000Z,2015-04-22T18:10:52.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Katie,1,,,,,,,,1000,,,0.012571292138135928,0,0,0.007572111188314108,4.668995632144742e-18,0.0492906270741909,,1.050999182917739,0.010490853127351376,,0.221057588160294,,0,0.14772575547376615,0.16273826161641003,0.03415462068340545,0.03669975406780723,0.0028164736559345206,,0.5583061401282495,0,0,,,0.008973724863383008,0,,,0.005118640068295635,0.010979478208799182,0.006174451311098863,1.198724938391505,1.3956178206913206,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,890,1,2015-04-22,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA;QOMA1,1,QU39,M,,QX78,30,,2015-04-22T15:24:33.000Z,2015-04-22T18:10:52.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Katie,1,,,,,,,,1000,,,0.0008633832394353467,0.0019838140293735366,0,0.0030832217461333033,3.546341663093205e-18,0,,0.12508043325724044,0,,0.010743200866907469,,0.0032810206080858342,0,0.012518512969219369,0.00524674918961883,0.0053882673009090125,0.0014554043447551949,,0.06799106391997012,0,0,,,0,0,,,0,0.007673918377695005,0,0.13285257433661188,0.1506178364954501,AV,USC,Results,Technicianmr,,1: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD2: Collected from different niskin than other PP samples3: Checked by KP
,1077,1,2015-05-01,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1,1,QU39,M,,QX5,0,,2015-05-01T14:32:56.000Z,2015-05-01T14:32:59.000Z,2018-01-24T08:00:00.000Z,,1000,Kate;Katie;Other,1,,,,,24 hr,soak+sonic,5,1000,5.6027920512937115,246422,0.030669154462359852,0,,0.03260412400475689,,0.053124122830766146,0,5.778763976498347,0,0.36794834819112,,0.8299111443563533,0.08416874207051381,0.3415279438167187,,,0.18111115280980097,0.0435131032974462,0,3.4816384207225575,,0,0.11711887365184426,0.053983477113202095,0,0.05353404051687933,0,0,0,0,0.0253737253881045,6.237410793966909,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,1077,1,2015-05-01,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1,1,QU39,M,,QX20,5,,2015-05-01T14:32:56.000Z,2015-05-01T14:32:59.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Katie;Other,1,,,,,,,,1000,,,0.023638313827292357,0,0.018637519688045945,0.028004493858422276,5.584861767550029e-18,0.16039478625231962,,3.094335425806242,0.030134479567775603,,0.6601077136247728,,0,0.6871691912034578,0.6897009301445034,0.12326225227054799,0.11257087241359369,0.012336230713082805,,1.8616882120561111,0,0,,,0.005151175614136126,0.1394374172174878,,,0,0.028557042437916378,0.010122705342925647,3.7815046170096998,4.594467799424751,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1077,1,2015-05-01,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1,1,QU39,M,,QX19,10,,2015-05-01T14:32:56.000Z,2015-05-01T14:32:59.000Z,,,1000,Kate;Katie;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,1077,1,2015-05-01,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA2;QOMA1,1,QU39,M,,QX15,30,,2015-05-01T14:32:56.000Z,2015-05-01T14:32:59.000Z,,,1000,Kate;Katie;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,1134,1,2015-05-05,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX22,0,,2015-05-05T14:51:55.000Z,2015-05-05T17:20:46.000Z,2018-01-24T08:00:00.000Z,,1000,Other,1,,,,,24 hr,soak+sonic,5,1000,5.572157978283187,246422,0,0,,0.047475556737264286,,0.033469299319697235,0,3.4336050712365696,0,0.17850014488081598,,0.4238377328252286,0,0.1690132524782339,,,0.137448748031215,0.052386704878397944,0,1.7334433014624846,,0,0.08354539941165302,0.03160563936414927,0,0,0,0,0.021600928871509186,0,0,3.6861637231264566,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,1134,1,2015-05-05,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX28,5,,2015-05-05T14:51:55.000Z,2015-05-05T17:20:46.000Z,2018-05-28T07:00:00.000Z,,1000,Other,1,,,,,,,,1000,,,0.01732424297228839,0,0,0.030005658825451566,4.509667485689947e-18,0.07103761046663758,,1.3391132577769005,0.011384331411465224,,0.26801625087632347,,0,0.30374228465634096,0.2771472345597591,0.05525316797064367,0.06419376026835098,0.013963472915692497,,0.777176925359797,0.0032417844690909325,0,,,0.024449573581864146,0.0780488726756188,,,0,0.01088838283517143,0.013034833414180304,1.6428555424332414,1.975255944963644,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1134,1,2015-05-05,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX21,10,,2015-05-05T14:51:55.000Z,2015-05-05T17:20:46.000Z,,,1000,Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,1134,1,2015-05-05,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX30,30,,2015-05-05T14:51:55.000Z,2015-05-05T17:20:46.000Z,,,1000,Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,1192,1,2015-05-13,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX81,0,,2015-05-13T14:24:01.000Z,2015-05-13T21:19:07.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Other,1,,,,,,,,1000,,,0.00125575247185724,0.0163308543959044,0,0.00464733360481608,4.32323343190416e-18,0.0123228227989147,,0.329082474441979,0.0178139733700621,,0.0460621717021864,,0,0.032283137664115,0.0452754773836941,0.0272728851596538,0.0168759782938962,0.00386272172239063,,0.125699617083115,0.00211951344415349,0,,,0.00249764645484624,0.00725707017580238,,,0.0020908027455212,0.00211057275422086,0.00401827998064742,0.361365612106094,0.433913974649442,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1192,1,2015-05-13,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX82,5,,2015-05-13T14:24:01.000Z,2015-05-13T21:19:07.000Z,2018-05-28T07:00:00.000Z,,1000,Kate;Other,1,,,,,,,,1000,,,0.00931147229700455,0.0238046625138557,0,0.0103152757864468,4.22929048047012e-18,0.0239329198850464,,0.499158243443534,0.0140316245504081,,0.100592330984245,,0.0499856883304867,0,0.0831843478791105,0.0312004524145296,0.0281585710920521,0.00616953228319762,,0.252818649738494,0.0027673932493833,0,,,0.00983108922852818,0.0280665843910099,,,0.0034616362156994,0.00477722894327136,0.00426098615556665,0.617565247866674,0.731950048160314,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1192,1,2015-05-13,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX84,10,,2015-05-13T14:24:01.000Z,2015-05-13T21:19:07.000Z,2018-01-24T08:00:00.000Z,,1000,Kate;Other,1,,,,,24 hr,soak+sonic,5,1000,5.50757223573165,246422,0.0305695795594444,0.0170391966363673,,0.0531907568799735,,0.044473488965761,0,5.15171366426285,0.0532874378973849,0.18542530202837,,0.731901597298782,0.229101947629533,0.16947331817195,,,0.141199741648356,0.0163622154116043,0,2.77083700152342,,0,0,0.0534659642969854,0,0.0661028478259459,0.521881073813862,0,0,0,0,5.3211869824348,,,DFO-IOS,Results,Technicianmr,,1: QX81 and QX84 were both 0m samples. No 10m sample. After comparing with CTD fluorescence and extracted Chl; QX84 appears to be the 10m sample. Depth label was switched. Use with caution. Updated 2018-08-23. JD2: Checked by KP3: Analyzed by Nina Nemcek at DFO-IOS
,1192,1,2015-05-13,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY,QOMA1;QOMA2,1,QU39,M,,QX83,30,,2015-05-13T14:24:01.000Z,2015-05-13T21:19:07.000Z,,,1000,Kate;Other,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Collected,Technician,,1: Checked by KP
,1341,1,2015-05-21,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX43,0,,2015-05-21T14:46:54.000Z,2015-05-21T18:46:55.000Z,2018-01-24T08:00:00.000Z,,1000,Katie;Rebecca;Other,1,,,,,24 hr,soak+sonic,5,1000,5.767657192075797,246422,0,0.04810199714301326,,0.04784480477885496,,0,0,1.166781226718933,0,0.05611312705371353,,0.16613601467409655,0.09572943540097568,0,,,0.0601030268147372,0.028284242258172027,0,0.29588981029919526,,0,0,0,0,0,0,0,0,0,0,1.166781226718933,,,DFO-IOS,Results,Technicianmr,,1: Checked by KP2: Analyzed by Nina Nemcek at DFO-IOS
,1341,1,2015-05-21,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX41,5,,2015-05-21T14:46:54.000Z,2015-05-21T18:46:55.000Z,2018-05-28T07:00:00.000Z,,1000,Katie;Rebecca;Other,1,,,,,,,,1000,,,0.020203500098166047,0.03320211726051658,0.018961713598099193,0.016094869142500225,4.698614486366188e-18,0.016136829683549667,,0.35177762638984966,0.024780115802770716,,0.08424442576872948,,0.05055977799574875,0,0.03466451984940034,0.027670862542128454,0.01940763090109166,0.005862968796922013,,0.12364106519904255,0,0.0007772980096688956,,,0.0086350881085637,0.02663372104122207,,,0.006112207050143634,0.004771884724861578,0.0027434681684071587,0.4715445448164648,0.5338799272079936,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1341,1,2015-05-21,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX42,10,,2015-05-21T14:46:54.000Z,2015-05-21T18:46:55.000Z,2018-05-28T07:00:00.000Z,,1000,Katie;Rebecca;Other,1,,,,,,,,1000,,,0.013884593871684376,0.033242875854150276,0.04135575068260156,0.034833388671703075,4.400562856180299e-18,0.04164548188446142,,0.9039589582160764,0.043450664057948375,,0.13792136945282296,,0.07992894792239624,0,0.05857360934519256,0.04939568487566818,0.029096629745465452,0.005798147943473991,,0.3174861282612861,0,0.0014507153786808187,,,0.011240229650999984,0.03489898024555543,,,0.008605291241654442,0.009618656858696626,0.005086729425277311,1.093296098631363,1.2012653928522237,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
,1341,1,2015-05-21,QUADRA,HAKAI,OCEANOGRAPHY;OCEANOGRAPHY;OCEANOGRAPHY,QOMA;QOMA1;QOMA2,1,QU39,M,,QX40,30,,2015-05-21T14:46:54.000Z,2015-05-21T18:46:55.000Z,2018-05-28T07:00:00.000Z,,1000,Katie;Rebecca;Other,1,,,,,,,,1000,,,0.0015998543951912085,0.0013001720658234336,0,0.00832569825900952,3.927271304814518e-18,0.010913412387634809,,0.30972466714315977,0,,0.04527755554611941,,0.021920517129643605,0,0.060781693769529486,0.020637744242113332,0.00807802153462489,0.0008225792671292735,,0.17206179133967583,0.00175475999553012,0,,,0,0.010092485099268862,,,0.0019010513044156144,0.003819282228611732,0,0.3616503853920808,0.4430698234037236,AV,USC,Results,Technicianmr,,1: Checked by KP2: chl c3 and chl-ide a concentrations recalculated/updated by analysis lab - 2018-08-21 JD
