action,event_pk,rn,date,work_area,organization,survey,sampling_bout,site_id,lat,long,gather_lat,gather_long,collection_method,line_out_depth,pressure_transducer_depth,volume,collected,preserved,analyzed,lab_technician,project_specific_id,hakai_id,is_blank,is_solid_standard,filter_size_mm,filter_type,acetone_volume_ml,flurometer_serial_no,calibration,acid_ratio_correction_factor,acid_coefficient,calibration_slope,before_acid,after_acid,acid_flag,dilution_factor,chla,chla_flag,chla_final,phaeo,phaeo_flag,phaeo_final,analyzing_lab,row_flag,quality_level,comments,quality_log
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,5,5.7747564,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:39:18.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12110,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,13156.87,10488.87,,1,0.127356402298578,,,0.243385205117846,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,5,5.7747564,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:40:04.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12111,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,20933.65,16087.49,,1,0.231330398262098,,,0.337301103691463,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,10,10.6903811,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:40:40.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12112,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,2363.97,1847.06,,1,0.0246745869235974,,,0.0406119495092671,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,10,10.6903811,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:41:23.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12113,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4637.5,3457.13,,1,0.0563447063647574,,,0.0658516725824068,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,10,10.6903811,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:42:03.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12114,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,13930.81,10444.78,,1,0.166404887220732,,,0.202778306613391,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,10,10.6903811,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:42:40.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12115,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,19889.05,15890.82,,1,0.190854643314184,,,0.370825323161237,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,20,20.1404102,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:43:34.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12116,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,2079.47,1597.75,,1,0.02299479989328,,,0.0334795775420006,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,20,20.1404102,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:44:17.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12117,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4341.88,3302.85,,1,0.0495978720690748,,,0.0671452964567374,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,20,20.1404102,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:45:06.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12118,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,10391.88,8545.99,,1,0.0881131594598659,,,0.213955039456193,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,20,20.1404102,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:45:57.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12119,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,16450.27,13146.73,,1,0.157693766585249,,,0.306993069315064,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,30,30.4734991,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:46:36.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12120,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,2533.12,2025,,1,0.0242549981768941,,,0.0473210395677112,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,30,30.4734991,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:47:37.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12121,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4080.93,3094.89,,1,0.0470684058929872,,,0.0623241686528901,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,30,30.4734991,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:48:15.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12122,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,9198.5,7457.43,,1,0.0831095994565162,,,0.180482149263361,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332895,1,2021-01-06,QUADRA,HAKAI,QOMA1,1,QU39,50.0307000000001,-125.0992,50.0315,-125.10048,,30,30.4734991,250,2021-01-06T18:22:00.000Z,2021-01-06T21:36:00.000Z,2021-01-16T20:49:00.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12123,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,14828.39,12031.48,,1,0.133509893235726,,,0.291757102617837,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332896,1,2021-01-06,QUADRA,HAKAI,QOMA1,3,QU39,50.0307000000001,-125.0992,50.031095,-125.099012,,100,98.5779251,250,2021-01-06T19:09:00.000Z,2021-01-06T21:37:00.000Z,2021-01-16T22:28:23.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12124,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,9673.54,8570.73,,1,0.0526423965588062,,,0.250300267134439,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11332896,1,2021-01-06,QUADRA,HAKAI,QOMA1,3,QU39,50.0307000000001,-125.0992,50.031095,-125.099012,,260,254.3115123,250,2021-01-06T19:09:00.000Z,2021-01-06T21:37:00.000Z,2021-01-16T22:27:54.000Z,emma.myers;eva.jordison;meagan.abele,,QCHL12125,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,5093.21,4986.5,,1,0.00509377874410842,,,0.171160005065015,,,HAKAI,Results,Technicianm,,1: CHL metadata QCd by MA2: Event Metadata QCd by MA
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,0,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:18:00.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13413,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3999.31,2788.16,,1,0.0578139829999711,,,0.0407368542336085,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,0,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:16:18.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13414,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,17910.04,12635.57,,1,0.251775683370233,,,0.194843593293768,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,0,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T02:32:47.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13415,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4753.57,3222.95,,1,0.073063814275206,,,0.0408551935514487,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,0,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:33:18.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13416,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,6679.28,5101.63,,1,0.075308781141811,,,0.105014409692268,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,5,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:34:46.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13417,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4366.79,3097.98,,1,0.0605663706148646,,,0.0489354236626822,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,5,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:23:02.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13418,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4991.21,3517.76,,1,0.0703348167042128,,,0.054004601832312,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,5,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:22:25.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13419,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,6766.3,4880.05,,1,0.0900397353207245,,,0.0824514464054786,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,5,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:15:44.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13420,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,11107.87,7692.19,,1,0.163046745203601,,,0.108842875427844,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,10,11.6403346,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:29:28.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13421,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3995.95,2881.23,,1,0.0532109178299366,,,0.0486295894445766,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,10,11.6403346,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:18:38.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13422,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3896.06,2632.14,,1,0.0603329475236952,,,0.0327031769153593,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,10,11.6403346,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:25:43.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13423,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,5958.08,4534.94,,1,0.0679332797478255,,,0.0923595778371229,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,10,11.6403346,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:21:49.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13424,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,15253.88,10968.71,,1,0.204551662083133,,,0.183150461852487,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,20,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:30:04.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13425,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3278.51,2374.11,,1,0.0431713381704775,,,0.0407444084812977,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,20,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:34:00.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13426,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,2940.59,1967.35,,1,0.0464574006645683,,,0.0230809291412832,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,20,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-10T22:11:04.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13427,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,4683.26,3662.36,,1,0.0487324404447595,,,0.0807180373796023,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,20,,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:16:52.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13428,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,13543.77,10146.55,,1,0.16216556110074,,,0.196476338048655,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:15:01.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13429,,,,20um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,2646.38,1920.7,,1,0.0346401776686777,,,0.033249252304687,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:17:25.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13430,,,,3um,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,3475.17,2543.65,,1,0.0444659054981902,,,0.0454424344569038,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T02:33:27.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13431,,,,GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,5138.81,4268.56,,1,0.0415411953149691,,,0.109336143783852,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,30,31.1352474,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T01:19:57.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13432,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,12490.96,9647.46,,1,0.135733856797604,,,0.205267111646628,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
,11333947,1,2021-01-11,CALVERT,HAKAI,KWAK,1,KC10,51.6505000000001,-127.9516,51.651099,-127.948051,,100,95.6940113,250,2021-01-11T17:47:59.000Z,2021-01-11T19:58:19.000Z,2021-06-13T02:35:17.000Z,chris.mackenzie;chris.osullivan;jonathan.bergshoeff,,CHL13433,,,,Bulk GF/F,10,720001154,2019-05-09T07:00:00.000Z,2.35049298023632,1.7404703427818,0.00050771033855026,8075.97,6023.11,,1,0.0979928275946998,,,0.11490117176328,,,HAKAI,Results,Technicianm,,1: CHL QCd by CM2: Event metadata QCd by CM
